0.50794,0.165510
0.51084,0.146280
0.51374,0.128816
0.51664,0.117395
0.51955,0.114994
0.52245,0.121026
0.52535,0.131944
0.52825,0.143820
0.53116,0.153594
0.53406,0.159152
0.53696,0.158848
0.53986,0.151548
0.54277,0.137892
0.54567,0.121309
0.54857,0.106660
0.55147,0.097401
0.55438,0.094196
0.55728,0.095614
0.56018,0.099455
0.56308,0.103167
0.56599,0.104458
0.56889,0.102366
0.57179,0.097973
0.57469,0.093339
0.57760,0.089730
0.58050,0.087166
0.58340,0.084969
0.58630,0.082289
0.58921,0.078694
0.59211,0.074656
0.59501,0.071426
0.59791,0.070203
0.60082,0.071463
0.60372,0.074723
0.60662,0.078604
0.60952,0.081472
0.61243,0.082088
0.61533,0.080178
0.61823,0.076481
0.62113,0.072088
0.62404,0.067930
0.62694,0.064613
0.62984,0.062399
0.63274,0.061404
0.63565,0.061551
0.63855,0.062503
0.64145,0.063758
0.64435,0.064820
0.64726,0.065442
0.65016,0.065578
0.65306,0.065196
0.65596,0.064261
0.65887,0.062881
0.66177,0.061347
0.66467,0.059908
0.66757,0.058703
0.67048,0.057814
0.67338,0.057421
0.67628,0.058017
0.67918,0.060204
0.68209,0.064160
0.68499,0.069303
0.68789,0.074323
0.69079,0.077859
0.69370,0.079162
0.69660,0.078349
0.69950,0.076180
0.70240,0.073616
0.70531,0.071642
0.70821,0.071507
0.71111,0.075068
0.71401,0.084229
0.71692,0.098700
0.71982,0.115453
0.72272,0.131324
0.72562,0.148057
0.72853,0.179536
0.73143,0.238123
0.73433,0.314565
0.73723,0.390900
0.74014,0.455634
0.74304,0.505015
0.74594,0.540179
0.74884,0.563981
0.75175,0.579367
0.75465,0.589528
0.75755,0.596993
0.76045,0.602848
0.76336,0.607101
0.76626,0.609569
0.76916,0.611222
0.77206,0.614611
0.77497,0.622196
0.77787,0.634624
0.78077,0.650116
0.78367,0.665662
0.78658,0.678990
0.78948,0.689217
0.79238,0.696403
0.79528,0.701184
0.79819,0.704288
0.80109,0.706389
0.80399,0.708975
0.80689,0.714399
0.80980,0.725137
0.81270,0.742518
0.81560,0.765572
0.81850,0.790618
0.82141,0.811589
0.82431,0.822133
0.82721,0.820491
0.83011,0.810146
0.83302,0.793101
0.83592,0.766465
0.83882,0.726736
0.84172,0.677011
0.84463,0.627082
0.84753,0.585181
0.85043,0.554356
0.85333,0.534803
0.85624,0.525999
0.85914,0.527129
0.86204,0.536734
0.86494,0.552168
0.86785,0.569710
0.87075,0.585261
0.87365,0.596053
0.87655,0.601801
0.87946,0.604481
0.88236,0.606248
0.88526,0.607905
0.88816,0.608589
0.89107,0.606133
0.89397,0.599431
0.89687,0.590901
0.89977,0.584741
0.90268,0.584205
0.90558,0.590217
0.90848,0.600512
0.91138,0.610224
0.91429,0.615119
0.91719,0.614846
0.92009,0.611666
0.92299,0.607192
0.92590,0.600317
0.92880,0.589001
0.93170,0.573873
0.93460,0.559652
0.93751,0.551367
0.94041,0.551161
0.94331,0.557181
0.94621,0.564755
0.94912,0.570026
0.95202,0.573569
0.95492,0.578595
0.95782,0.587064
0.96073,0.597280
0.96363,0.604462
0.96653,0.604644
0.96943,0.599284
0.97234,0.593963
0.97524,0.593067
0.97814,0.597289
0.98104,0.603668
0.98395,0.607908
0.98685,0.608192
0.98975,0.606934
0.99265,0.607713
0.99556,0.611895
0.99846,0.617046
1.00136,0.618465
1.00426,0.613629
1.00717,0.605770
1.01007,0.600434
1.01297,0.600716
1.01587,0.605552
1.01878,0.610804
1.02168,0.612576
1.02458,0.610966
1.02748,0.609321
1.03039,0.610549
1.03329,0.614349
1.03619,0.617130
1.03909,0.615049
1.04200,0.608449
1.04490,0.601862
1.04780,0.599668
1.05070,0.603112
1.05361,0.609608
1.05651,0.614466
1.05941,0.614891
1.06231,0.612731
1.06522,0.611725
1.06812,0.613851
1.07102,0.617405
1.07392,0.618285
1.07683,0.613934
1.07973,0.606817
1.08263,0.601749
1.08553,0.601658
1.08844,0.605626
1.09134,0.609507
1.09424,0.609061
1.09714,0.604107
1.10005,0.598456
1.10295,0.596107
1.10585,0.598281
1.10875,0.602772
1.11166,0.605870
1.11456,0.606436
1.11746,0.607039
1.12036,0.610400
1.12327,0.616377
1.12617,0.621339
1.12907,0.619704
1.13197,0.607513
1.13488,0.585517
1.13778,0.557504
1.14068,0.526696
1.14358,0.493008
1.14649,0.453479
1.14939,0.405201
1.15229,0.348985
1.15519,0.288852
1.15810,0.229742
1.16100,0.177145
1.16390,0.137853
1.16680,0.117312
1.16971,0.113892
1.17261,0.121426
1.17551,0.136827
1.17841,0.161830
1.18132,0.200772
1.18422,0.254883
1.18712,0.317784
1.19002,0.380755
1.19293,0.439794
1.19583,0.493983
1.19873,0.541144
1.20163,0.577707
1.20454,0.602270
1.20744,0.617682
1.21034,0.628518
1.21324,0.638004
1.21615,0.646182
1.21905,0.650458
1.22195,0.648175
1.22485,0.640259
1.22776,0.630677
1.23066,0.623139
1.23356,0.618435
1.23646,0.614200
1.23937,0.607045
1.24227,0.596610
1.24517,0.586360
1.24807,0.580094
1.25098,0.578984
1.25388,0.580861
1.25678,0.581799
1.25968,0.579295
1.26259,0.574548
1.26549,0.570668
1.26839,0.569642
1.27129,0.570284
1.27420,0.569236
1.27710,0.564293
1.28000,0.557165
1.28290,0.551386
1.28580,0.549308
1.28871,0.550307
1.29161,0.551364
1.29451,0.549844
1.29741,0.546659
1.30032,0.545262
1.30322,0.548359
1.30612,0.555628
1.30902,0.563537
1.31193,0.567727
1.31483,0.567344
1.31773,0.565952
1.32063,0.567655
1.32354,0.573849
1.32644,0.582225
1.32934,0.588447
1.33224,0.590035
1.33515,0.589005
1.33805,0.589409
1.34095,0.593710
1.34385,0.600874
1.34676,0.607089
1.34966,0.609002
1.35256,0.607431
1.35546,0.606120
1.35837,0.608095
1.36127,0.613188
1.36417,0.618202
1.36707,0.619554
1.36998,0.617124
1.37288,0.614175
1.37578,0.614072
1.37868,0.617491
1.38159,0.621809
1.38449,0.622924
1.38739,0.619247
1.39029,0.613308
1.39320,0.608870
1.39610,0.607634
1.39900,0.607882
1.40190,0.605660
1.40481,0.598465
1.40771,0.588379
1.41061,0.580065
1.41351,0.576907
1.41642,0.578570
1.41932,0.581497
1.42222,0.581782
1.42512,0.578939
1.42803,0.575515
1.43093,0.574172
1.43383,0.575116
1.43673,0.575918
1.43964,0.573685
1.44254,0.568643
1.44544,0.564229
1.44834,0.564047
1.45125,0.569052
1.45415,0.576712
1.45705,0.582904
1.45995,0.585905
1.46286,0.587804
1.46576,0.591417
1.46866,0.597453
1.47156,0.603506
1.47447,0.605383
1.47737,0.600599
1.48027,0.591060
1.48317,0.580942
1.48608,0.573399
1.48898,0.568508
1.49188,0.563576
1.49478,0.555642
1.49769,0.545359
1.50059,0.536718
1.50349,0.533801
1.50639,0.537098
1.50930,0.541623
1.51220,0.541289
1.51510,0.535181
1.51800,0.524545
1.52091,0.509507
1.52381,0.491193
1.52671,0.472400
1.52961,0.455971
1.53252,0.444037
1.53542,0.438568
1.53832,0.441733
1.54122,0.455791
1.54413,0.482065
1.54703,0.518582
1.54993,0.559175
1.55283,0.595894
1.55574,0.622770
1.55864,0.637249
1.56154,0.639189
1.56444,0.631557
1.56735,0.619673
1.57025,0.608340
1.57315,0.600365
1.57605,0.597365
1.57896,0.599448
1.58186,0.604868
1.58476,0.610306
1.58766,0.612683
1.59057,0.611370
1.59347,0.608989
1.59637,0.608953
1.59927,0.612964
1.60218,0.620630
1.60508,0.630658
1.60798,0.641290
1.61088,0.651012
1.61379,0.658764
1.61669,0.663817
1.61959,0.665593
1.62249,0.664308
1.62540,0.661597
1.62830,0.659412
1.63120,0.658508
1.63410,0.658172
1.63701,0.657259
1.63991,0.654927
1.64281,0.651037
1.64571,0.646290
1.64862,0.642281
1.65152,0.640428
1.65442,0.640922
1.65732,0.642382
1.66023,0.643162
1.66313,0.642659
1.66603,0.641182
1.66893,0.639341
1.67184,0.638024
1.67474,0.638425
1.67764,0.641406
1.68054,0.646717
1.68345,0.653428
1.68635,0.660615
1.68925,0.667304
1.69215,0.672439
1.69506,0.675397
1.69796,0.676761
1.70086,0.677688
1.70376,0.678848
1.70667,0.679972
1.70957,0.680559
1.71247,0.680422
1.71537,0.679505
1.71828,0.677601
1.72118,0.674596
1.72408,0.670426
1.72698,0.665119
1.72989,0.658823
1.73279,0.652296
1.73569,0.646757
1.73859,0.642872
1.74150,0.640169
1.74440,0.637746
1.74730,0.635431
1.75020,0.633809
1.75311,0.633556
1.75601,0.635109
1.75891,0.638622
1.76181,0.643696
1.76472,0.649417
1.76762,0.654880
1.77052,0.659922
1.77342,0.664503
1.77633,0.668046
1.77923,0.669573
1.78213,0.668773
1.78503,0.666315
1.78794,0.663092
1.79084,0.659348
1.79374,0.654669
1.79664,0.648183
1.79955,0.639120
1.80245,0.627782
1.80535,0.616638
1.80825,0.609578
1.81116,0.608972
1.81406,0.613726
1.81696,0.620417
1.81986,0.625943
1.82277,0.628538
1.82567,0.627710
1.82857,0.624073
1.83147,0.619096
1.83438,0.613915
1.83728,0.608434
1.84018,0.601555
1.84308,0.592496
1.84599,0.580847
1.84889,0.565865
1.85179,0.546647
1.85469,0.523635
1.85760,0.499094
1.86050,0.475689
1.86340,0.454772
1.86630,0.436183
1.86921,0.418456
1.87211,0.399368
1.87501,0.377893
1.87791,0.358008
1.88082,0.350506
1.88372,0.365355
1.88662,0.400542
1.88952,0.445351
1.89243,0.490359
1.89533,0.530026
1.89823,0.561411
1.90113,0.583403
1.90404,0.596630
1.90694,0.602606
1.90984,0.603153
1.91274,0.600235
1.91565,0.596364
1.91855,0.594017
1.92145,0.594585
1.92435,0.597985
1.92726,0.603425
1.93016,0.609872
1.93306,0.616112
1.93596,0.621115
1.93887,0.624811
1.94177,0.628225
1.94467,0.632239
1.94757,0.636842
1.95048,0.641443
1.95338,0.645583
1.95628,0.648864
1.95918,0.650984
1.96209,0.651953
1.96499,0.652282
1.96789,0.652352
1.97079,0.651990
1.97370,0.650663
1.97660,0.648358
1.97950,0.645427
1.98240,0.642072
1.98531,0.638303
1.98821,0.634485
1.99111,0.631421
1.99401,0.629687
1.99692,0.629309
1.99982,0.630143
2.00272,0.632006
2.00562,0.634349
2.00853,0.636452
2.01143,0.638102
2.01433,0.639987
2.01723,0.642883
2.02014,0.647067
2.02304,0.652387
2.02594,0.658755
2.02884,0.665862
2.03175,0.673074
2.03465,0.679714
2.03755,0.685488
2.04045,0.690224
2.04336,0.693608
2.04626,0.695236
2.04916,0.695076
2.05206,0.693100
2.05497,0.688889
2.05787,0.681954
2.06077,0.672484
2.06367,0.661455
2.06658,0.650090
2.06948,0.639574
2.07238,0.631056
2.07528,0.625324
2.07819,0.622086
2.08109,0.620247
2.08399,0.618972
2.08689,0.618456
2.08980,0.619403
2.09270,0.622596
2.09560,0.628633
2.09850,0.637829
2.10141,0.649606
2.10431,0.662637
2.10721,0.675568
2.11011,0.687710
2.11302,0.698636
2.11592,0.707819
2.11882,0.714789
2.12172,0.719681
2.12463,0.722942
2.12753,0.724811
2.13043,0.725394
2.13333,0.725138
2.13624,0.724760
2.13914,0.724705
2.14204,0.725073
2.14494,0.725930
2.14785,0.727404
2.15075,0.729144
2.15365,0.730398
2.15655,0.730554
2.15946,0.729614
2.16236,0.727622
2.16526,0.724410
2.16816,0.719838
2.17107,0.714277
2.17397,0.708221
2.17687,0.701948
2.17977,0.695536
2.18268,0.688962
2.18558,0.681699
2.18848,0.672479
2.19138,0.658911
2.19429,0.638503
2.19719,0.611183
2.20009,0.580465
2.20299,0.552154
2.20590,0.532239
2.20880,0.524775
2.21170,0.528303
2.21460,0.535361
2.21751,0.536062
2.22041,0.525379
2.22331,0.506397
2.22621,0.486284
2.22912,0.471148
2.23202,0.464561
2.23492,0.467491
2.23782,0.478319
2.24073,0.493671
2.24363,0.510150
2.24653,0.526138
2.24943,0.542502
2.25234,0.561336
2.25524,0.583539
2.25814,0.607682
2.26104,0.630662
2.26395,0.650746
2.26685,0.668525
2.26975,0.684556
2.27265,0.696998
2.27556,0.703826
2.27846,0.705593
2.28136,0.704819
2.28426,0.704009
2.28717,0.703996
2.29007,0.704150
2.29297,0.703634
2.29587,0.702181
2.29878,0.700358
2.30168,0.699363
2.30458,0.700581
2.30748,0.704555
2.31039,0.710343
2.31329,0.715758
2.31619,0.718408
2.31909,0.717425
2.32200,0.714094
2.32490,0.710554
2.32780,0.708222
2.33070,0.707200
2.33361,0.706604
2.33651,0.705662
2.33941,0.704577
2.34231,0.704411
2.34522,0.706101
2.34812,0.709841
2.35102,0.714825
2.35392,0.719733
2.35683,0.723736
2.35973,0.726713
2.36263,0.728858
2.36553,0.730431
2.36844,0.731546
2.37134,0.731961
2.37424,0.731442
2.37714,0.730052
2.38005,0.727791
2.38295,0.724412
2.38585,0.719493
2.38875,0.712525
2.39166,0.703400
2.39456,0.692827
2.39746,0.682266
2.40036,0.673763
2.40327,0.669388
2.40617,0.670100
2.40907,0.675065
2.41197,0.682145
2.41488,0.688848
2.41778,0.693023
2.42068,0.693489
2.42358,0.690115
2.42649,0.683698
2.42939,0.675772
2.43229,0.667809
2.43519,0.660398
2.43810,0.653290
2.44100,0.645893
2.44390,0.637682
2.44680,0.628754
2.44971,0.619946
2.45261,0.612257
2.45551,0.606634
2.45841,0.603922
2.46132,0.604496
2.46422,0.608205
2.46712,0.614314
2.47002,0.621406
2.47293,0.627888
2.47583,0.633202
2.47873,0.639280
2.48163,0.651027
2.48454,0.673020
2.48744,0.703636
2.49034,0.735964
2.49324,0.764259
2.49615,0.786371
2.49905,0.802440
2.50195,0.813439
2.50485,0.820307
2.50776,0.823702
2.51066,0.824270
2.51356,0.822779
2.51646,0.819951
2.51937,0.816377
2.52227,0.812441
2.52517,0.808255
2.52807,0.803952
2.53098,0.799939
2.53388,0.796683
2.53678,0.794479
2.53968,0.793308
2.54259,0.792702
2.54549,0.791965
2.54839,0.790662
2.55129,0.788852
2.55420,0.787013
2.55710,0.785787
2.56000,0.785642
2.56290,0.786765
2.56580,0.789167
2.56871,0.792670
2.57161,0.796650
2.57451,0.800003
2.57741,0.801550
2.58032,0.800636
2.58322,0.797730
2.58612,0.794267
2.58902,0.791712
2.59193,0.790756
2.59483,0.791153
2.59773,0.791941
2.60063,0.792048
2.60354,0.791022
2.60644,0.789166
2.60934,0.787145
2.61224,0.785657
2.61515,0.785123
2.61805,0.785594
2.62095,0.787028
2.62385,0.789263
2.62676,0.791878
2.62966,0.794408
2.63256,0.796573
2.63546,0.798413
2.63837,0.800454
2.64127,0.803381
2.64417,0.807362
2.64707,0.811864
2.64998,0.815871
2.65288,0.818404
2.65578,0.819268
2.65868,0.819195
2.66159,0.819050
2.66449,0.819055
2.66739,0.818547
2.67029,0.816122
2.67320,0.810296
2.67610,0.800205
2.67900,0.785586
2.68190,0.766367
2.68481,0.742633
2.68771,0.714976
2.69061,0.685332
2.69351,0.657735
2.69642,0.636699
2.69932,0.623925
2.70222,0.617756
2.70512,0.615532
2.70803,0.615362
2.71093,0.616396
2.71383,0.618321
2.71673,0.620667
2.71964,0.622656
2.72254,0.623297
2.72544,0.621653
2.72834,0.617576
2.73125,0.611902
2.73415,0.605770
2.73705,0.600233
2.73995,0.595966
2.74286,0.592913
2.74576,0.590842
2.74866,0.590076
2.75156,0.591481
2.75447,0.596071
2.75737,0.604157
2.76027,0.614170
2.76317,0.623595
2.76608,0.630614
2.76898,0.634237
2.77188,0.634500
2.77478,0.632611
2.77769,0.629514
2.78059,0.625509
2.78349,0.624312
2.78639,0.634100
2.78930,0.657766
2.79220,0.688742
2.79510,0.719813
2.79800,0.747919
2.80091,0.772691
2.80381,0.794481
2.80671,0.813320
2.80961,0.828429
2.81252,0.838494
2.81542,0.842697
2.81832,0.841741
2.82122,0.837719
2.82413,0.832664
2.82703,0.827673
2.82993,0.823214
2.83283,0.819567
2.83574,0.817023
2.83864,0.815916
2.84154,0.816550
2.84444,0.819147
2.84735,0.823695
2.85025,0.829672
2.85315,0.835559
2.85605,0.838695
2.85896,0.836640
2.86186,0.829511
2.86476,0.820602
2.86766,0.814035
2.87057,0.812495
2.87347,0.815593
2.87637,0.819972
2.87927,0.818571
2.88218,0.800279
2.88508,0.762816
2.88798,0.716449
2.89088,0.672371
2.89379,0.637367
2.89669,0.614862
2.89959,0.606137
2.90249,0.610980
2.90540,0.627803
2.90830,0.652515
2.91120,0.677276
2.91410,0.692834
2.91701,0.695917
2.91991,0.692130
2.92281,0.688890
2.92571,0.690058
2.92862,0.696080
2.93152,0.704913
2.93442,0.712981
2.93732,0.717400
2.94023,0.717881
2.94313,0.716011
2.94603,0.713413
2.94893,0.710758
2.95184,0.708093
2.95474,0.705192
2.95764,0.701601
2.96054,0.696914
2.96345,0.691408
2.96635,0.686025
2.96925,0.681440
2.97215,0.677472
2.97506,0.673519
2.97796,0.669105
2.98086,0.663566
2.98376,0.655843
2.98667,0.645119
2.98957,0.631503
2.99247,0.615691
2.99537,0.598180
2.99828,0.579109
3.00118,0.558869
3.00408,0.537840
3.00698,0.515956
3.00989,0.492621
3.01279,0.467378
3.01569,0.440342
3.01859,0.411956
3.02150,0.382838
3.02440,0.354554
3.02730,0.329906
3.03020,0.311504
3.03311,0.300264
3.03601,0.295868
3.03891,0.297571
3.04181,0.304104
3.04472,0.313605
3.04762,0.323946
3.05052,0.333191
3.05342,0.339483
3.05633,0.341299
3.05923,0.338239
3.06213,0.332215
3.06503,0.327027
3.06794,0.325508
3.07084,0.327286
3.07374,0.329903
3.07664,0.331115
3.07955,0.330018
3.08245,0.326787
3.08535,0.322611
3.08825,0.318911
3.09116,0.317031
3.09406,0.320929
3.09696,0.337738
3.09986,0.371068
3.10277,0.415341
3.10567,0.460923
3.10857,0.501484
3.11147,0.535151
3.11438,0.562162
3.11728,0.583202
3.12018,0.599248
3.12308,0.611759
3.12599,0.622099
3.12889,0.631144
3.13179,0.639427
3.13469,0.647557
3.13760,0.656195
3.14050,0.665702
3.14340,0.676022
3.14630,0.687115
3.14921,0.698714
3.15211,0.710046
3.15501,0.719846
3.15791,0.727295
3.16082,0.732453
3.16372,0.735663
3.16662,0.737010
3.16952,0.736615
3.17243,0.734885
3.17533,0.732252
3.17823,0.728994
3.18113,0.725632
3.18404,0.722967
3.18694,0.721469
3.18984,0.720853
3.19274,0.720313
3.19565,0.719247
3.19855,0.717054
3.20145,0.713003
3.20435,0.706698
3.20726,0.698848
3.21016,0.691142
3.21306,0.685389
3.21596,0.682661
3.21887,0.683472
3.22177,0.688334
3.22467,0.697553
3.22757,0.709696
3.23048,0.721327
3.23338,0.728383
3.23628,0.727821
3.23918,0.719528
3.24209,0.706118
3.24499,0.689116
3.24789,0.668117
3.25079,0.643503
3.25370,0.618122
3.25660,0.596491
3.25950,0.582569
3.26240,0.578501
3.26531,0.584778
3.26821,0.600585
3.27111,0.623655
3.27401,0.650079
3.27692,0.674455
3.27982,0.691841
3.28272,0.700814
3.28562,0.703747
3.28853,0.703572
3.29143,0.702139
3.29433,0.699924
3.29723,0.696490
3.30014,0.691493
3.30304,0.685402
3.30594,0.679320
3.30884,0.673766
3.31175,0.668082
3.31465,0.660973
3.31755,0.651404
3.32045,0.638944
3.32336,0.623650
3.32626,0.605718
3.32916,0.585370
3.33206,0.562332
3.33497,0.535265
3.33787,0.502572
3.34077,0.464737
3.34367,0.424365
3.34658,0.384723
3.34948,0.348234
3.35238,0.316042
3.35528,0.287921
3.35819,0.263368
3.36109,0.243278
3.36399,0.228886
3.36689,0.218932
3.36980,0.210205
3.37270,0.200557
3.37560,0.190284
3.37850,0.180776
3.38141,0.174276
3.38431,0.173092
3.38721,0.178143
3.39011,0.188072
3.39302,0.199749
3.39592,0.210069
3.39882,0.216985
3.40172,0.220222
3.40463,0.220856
3.40753,0.221019
3.41043,0.224694
3.41333,0.237480
3.41624,0.262687
3.41914,0.298115
3.42204,0.338386
3.42494,0.379058
3.42785,0.417855
3.43075,0.453443
3.43365,0.484634
3.43655,0.510652
3.43946,0.531106
3.44236,0.545545
3.44526,0.553756
3.44816,0.556808
3.45107,0.557231
3.45397,0.557296
3.45687,0.557517
3.45977,0.556356
3.46268,0.551126
3.46558,0.539165
3.46848,0.518633
3.47138,0.488895
3.47429,0.450214
3.47719,0.402822
3.48009,0.347663
3.48299,0.288581
3.48590,0.234013
3.48880,0.192994
3.49170,0.167934
3.49460,0.153412
3.49751,0.143768
3.50041,0.137692
3.50331,0.136358
3.50621,0.140524
3.50912,0.149572
3.51202,0.161988
3.51492,0.175833
3.51782,0.189361
3.52073,0.201471
3.52363,0.212185
3.52653,0.222422
3.52943,0.232950
3.53234,0.243533
3.53524,0.252443
3.53814,0.256900
3.54104,0.254792
3.54395,0.246493
3.54685,0.235290
3.54975,0.226087
3.55265,0.223643
3.55556,0.231199
3.55846,0.249518
3.56136,0.276632
3.56426,0.307541
3.56717,0.332947
3.57007,0.342013
3.57297,0.336151
3.57587,0.332446
3.57878,0.345809
3.58168,0.376910
3.58458,0.417333
3.58748,0.458526
3.59039,0.495480
3.59329,0.526670
3.59619,0.552898
3.59909,0.575706
3.60200,0.596192
3.60490,0.614871
3.60780,0.631975
3.61070,0.648136
3.61361,0.663939
3.61651,0.678728
3.61941,0.689225
3.62231,0.690764
3.62522,0.682223
3.62812,0.667934
3.63102,0.654790
3.63392,0.647604
3.63683,0.646462
3.63973,0.647006
3.64263,0.643097
3.64553,0.632393
3.64844,0.619210
3.65134,0.610967
3.65424,0.612896
3.65714,0.625296
3.66005,0.642594
3.66295,0.653660
3.66585,0.649915
3.66875,0.635372
3.67166,0.621539
3.67456,0.616235
3.67746,0.620142
3.68036,0.628909
3.68327,0.635314
3.68617,0.633350
3.68907,0.623652
3.69197,0.612841
3.69488,0.607654
3.69778,0.610965
3.70068,0.620738
3.70358,0.629956
3.70649,0.630744
3.70939,0.622455
3.71229,0.612817
3.71519,0.609673
3.71810,0.614600
3.72100,0.623163
3.72390,0.627254
3.72680,0.621142
3.72971,0.607805
3.73261,0.595578
3.73551,0.590786
3.73841,0.594607
3.74132,0.603556
3.74422,0.610903
3.74712,0.610954
3.75002,0.604926
3.75293,0.600164
3.75583,0.603234
3.75873,0.615223
3.76163,0.631823
3.76454,0.644831
3.76744,0.647604
3.77034,0.642101
3.77324,0.636527
3.77615,0.637419
3.77905,0.645654
3.78195,0.657249
3.78485,0.665620
3.78776,0.665814
3.79066,0.659265
3.79356,0.652476
3.79646,0.651246
3.79937,0.656827
3.80227,0.665783
3.80517,0.670971
3.80807,0.665829
3.81098,0.651147
3.81388,0.634234
3.81678,0.621543
3.81968,0.613841
3.82259,0.606815
3.82549,0.593481
3.82839,0.568428
3.83129,0.533092
3.83420,0.494879
3.83710,0.461168
3.84000,0.435173
3.84290,0.415835
3.84580,0.398320
3.84871,0.376747
3.85161,0.350784
3.85451,0.326279
3.85741,0.308527
3.86032,0.298242
3.86322,0.292519
3.86612,0.286271
3.86902,0.274448
3.87193,0.256834
3.87483,0.237909
3.87773,0.221193
3.88063,0.206099
3.88354,0.189864
3.88644,0.170844
3.88934,0.152128
3.89224,0.144749
3.89515,0.161021
3.89805,0.201908
3.90095,0.259407
3.90385,0.323743
3.90676,0.384791
3.90966,0.434404
3.91256,0.470887
3.91546,0.498677
3.91837,0.523016
3.92127,0.545754
3.92417,0.565116
3.92707,0.576983
3.92998,0.577696
3.93288,0.568779
3.93578,0.557236
3.93868,0.549940
3.94159,0.548841
3.94449,0.551584
3.94739,0.553583
3.95029,0.550795
3.95320,0.544163
3.95610,0.539019
3.95900,0.539984
3.96190,0.547958
3.96481,0.560800
3.96771,0.574136
3.97061,0.582637
3.97351,0.584256
3.97642,0.582403
3.97932,0.582291
3.98222,0.585971
3.98512,0.592012
3.98803,0.596702
3.99093,0.595541
3.99383,0.587899
3.99673,0.578410
3.99964,0.572621
4.00254,0.572774
4.00544,0.577789
4.00834,0.584138
4.01125,0.586881
4.01415,0.583904
4.01705,0.578278
4.01995,0.574783
4.02286,0.575224
4.02576,0.577860
4.02866,0.578094
4.03156,0.569476
4.03447,0.548657
4.03737,0.518015
4.04027,0.482066
4.04317,0.443182
4.04608,0.401504
4.04898,0.356490
4.05188,0.308312
4.05478,0.260701
4.05769,0.219753
4.06059,0.188397
